country,country_code,latitude,longitude
Unknown,Unknown,-72.4487,160.3397
Unknown,Unknown,-80.7,-23.5833
Unknown,Unknown,-86.45,-165.4333
Unknown,Unknown,33.1333,-5.5667
Unknown,Unknown,-30.0833,130.0333
Unknown,Unknown,-30.05,130.2167
Unknown,Unknown,-30.1755,130.089
Unknown,Unknown,-30.3667,130.0833
Unknown,Unknown,-30.3695,130.0553
Unknown,Unknown,-30.35,130.0333
Unknown,Unknown,-30.2858,129.957
Unknown,Unknown,-30.0667,129.8475
Unknown,Unknown,-30.06,130.025
Unknown,Unknown,-30.2133,129.8733
Unknown,Unknown,-30.2108,129.9683
Unknown,Unknown,-30.3453,130.1
Unknown,Unknown,-30.4167,129.85
Unknown,Unknown,37.8594,-117.021
Unknown,Unknown,4.9,-61.2
Unknown,Unknown,16.924500000000002,53.785
Unknown,Unknown,47.2833,11.4167
Unknown,Unknown,-34.1,18.4667
Unknown,Unknown,-30.9167,118.2
Unknown,Unknown,35.6333,-100.1333
Unknown,Unknown,34.1217,-102.695
Unknown,Unknown,-30.1833,126.3667
Unknown,Unknown,-30.2,126.3667
Unknown,Unknown,-30.7833,127.55
Unknown,Unknown,-30.8833,127.55
Unknown,Unknown,-30.85,127.5333
Unknown,Unknown,-30.7583,127.525
Unknown,Unknown,-30.475,127.5167
Unknown,Unknown,-30.0083,127.7083
Unknown,Unknown,-30.0167,127.6083
Unknown,Unknown,-30.8,127.6167
Unknown,Unknown,-30.0167,127.7
Unknown,Unknown,-30.3333,127.6167
Unknown,Unknown,-30.9333,127.5
Unknown,Unknown,-30.1263,127.4103
Unknown,Unknown,-30.1427,127.3938
Unknown,Unknown,-30.1217,127.3868
Unknown,Unknown,-30.7845,127.6973
Unknown,Unknown,-30.5,127.5
Unknown,Unknown,-30.5058,127.4342
Unknown,Unknown,-30.8333,127.5
Unknown,Unknown,-30.7797,127.5231
Unknown,Unknown,-28.9333,148.95
Unknown,Unknown,67.8,23.1
Unknown,Unknown,-26.6667,119.0
Unknown,Unknown,35.8333,-86.4167
Unknown,Unknown,-29.5833,139.9
Unknown,Unknown,34.9167,-117.8333
Unknown,Unknown,35.1,-84.0333
Unknown,Unknown,23.8,12.3167
Unknown,Unknown,55.3,53.2
Unknown,Unknown,25.5998,28.4522
Unknown,Unknown,28.95,-97.4028
Unknown,Unknown,-30.4538,137.9902
Unknown,Unknown,46.9833,17.7
Unknown,Unknown,-40.5333,-66.6333
Unknown,Unknown,19.9333,51.2167
Unknown,Unknown,42.8333,120.6667
Unknown,Unknown,29.3667,79.4333
Unknown,Unknown,-31.9667,126.25
Unknown,Unknown,-24.75,15.3667
Unknown,Unknown,25.1,107.7
Unknown,Unknown,-29.5333,143.9833
Unknown,Unknown,-29.5,144.0667
Unknown,Unknown,-31.0,124.8333
Unknown,Unknown,-34.25,147.7
Unknown,Unknown,30.95,-98.2667
Unknown,Unknown,30.95,-98.2833
Unknown,Unknown,-28.6,141.15
Unknown,Unknown,59.1833,12.2167
Unknown,Unknown,35.9667,-77.9667
Unknown,Unknown,37.45,-98.4167
Unknown,Unknown,35.3333,-109.5
Unknown,Unknown,32.5,-111.28
Unknown,Unknown,34.5,-102.25
Unknown,Unknown,34.5833,-102.0833
Unknown,Unknown,34.5267,-102.105
Unknown,Unknown,34.4442,-114.8325
Unknown,Unknown,34.0447,-102.7992
Unknown,Unknown,34.8,-118.5
Unknown,Unknown,-19.8833,-69.8333
Unknown,Unknown,37.75,-85.5
Unknown,Unknown,50.9667,13.95
Unknown,Unknown,-83.25,-55.0
Unknown,Unknown,38.5,-99.6
Unknown,Unknown,38.4833,-99.9167
Unknown,Unknown,54.2333,35.15
Unknown,Unknown,39.6667,-100.0
Unknown,Unknown,40.0,-78.85
Unknown,Unknown,33.721,-101.8389
Unknown,Unknown,46.3667,-101.95
Unknown,Unknown,33.17,-101.6383
Unknown,Unknown,34.5,-107.0
Unknown,Unknown,33.1167,-102.1167
Unknown,Unknown,33.1183,-102.1133
Unknown,Unknown,40.6258,-103.8403
Unknown,Unknown,39.8,-84.8167
Unknown,Unknown,35.6,-91.2667
Unknown,Unknown,37.6,-105.8333
Unknown,Unknown,48.0,-97.9333
Unknown,Unknown,-38.8503,-62.8789
Unknown,Unknown,52.8333,13.9333
Unknown,Unknown,-31.0833,138.3
Unknown,Unknown,-31.5167,117.9667
Unknown,Unknown,59.9833,117.5833
Unknown,Unknown,-29.8667,144.2167
Unknown,Unknown,25.7025,-10.7817
Unknown,Unknown,-37.3167,139.85
Unknown,Unknown,39.8167,-100.2
Unknown,Unknown,28.8667,-97.6167
Unknown,Unknown,36.9,-76.3
Unknown,Unknown,51.85,107.9167
Unknown,Unknown,-37.7167,-70.6167
Unknown,Unknown,32.5167,-82.55
Unknown,Unknown,-23.0,-69.0
Unknown,Unknown,-30.0333,129.0167
Unknown,Unknown,-30.5,128.1
Unknown,Unknown,30.3333,-5.8333
Unknown,Unknown,-30.2167,126.2167
Unknown,Unknown,41.0,-8.0
Unknown,Unknown,-30.0,128.9167
Unknown,Unknown,-30.6,127.8167
Unknown,Unknown,-30.7667,128.0167
Unknown,Unknown,42.3167,-72.6333
Unknown,Unknown,39.9917,-98.3417
Unknown,Unknown,30.4667,13.55
Unknown,Unknown,29.9167,-5.5833
Unknown,Unknown,31.5,-4.25
Unknown,Unknown,31.3333,-4.3333
Unknown,Unknown,30.3667,-5.05
Unknown,Unknown,30.9,-3.9667
Unknown,Unknown,32.05,-3.0333
Unknown,Unknown,30.9,-3.9833
Unknown,Unknown,31.1167,-5.1833
Unknown,Unknown,31.8333,-2.9333
Unknown,Unknown,30.808,-5.8558
Unknown,Unknown,28.0008,-9.27
Unknown,Unknown,31.6,-4.3833
Unknown,Unknown,31.5,-4.85
Unknown,Unknown,31.3333,-4.0
Unknown,Unknown,31.3833,-4.25
Unknown,Unknown,30.0833,-5.6667000000000005
Unknown,Unknown,29.5333,-3.1833
Unknown,Unknown,21.0,-13.0
Unknown,Unknown,31.7,-3.3
Unknown,Unknown,31.5917,-5.7667
Unknown,Unknown,27.8167,-7.8333
Unknown,Unknown,30.9167,-4.9
Unknown,Unknown,27.9667,-7.95
Unknown,Unknown,27.8167,-7.85
Unknown,Unknown,28.1667,-7.9
Unknown,Unknown,28.2,-7.75
Unknown,Unknown,27.9333,-7.7833
Unknown,Unknown,27.7667,-7.6667000000000005
Unknown,Unknown,28.5,-7.9
Unknown,Unknown,28.5833,-7.9667
Unknown,Unknown,28.6,-7.9833
Unknown,Unknown,27.9333,-7.9
Unknown,Unknown,27.7333,-7.85
Unknown,Unknown,27.8,-7.95
Unknown,Unknown,27.9167,-7.5
Unknown,Unknown,28.6667,-7.5333
Unknown,Unknown,28.75,-7.5833
Unknown,Unknown,28.1,-7.5167
Unknown,Unknown,28.2333,-7.8833
Unknown,Unknown,27.85,-7.8
Unknown,Unknown,27.9833,-7.5833
Unknown,Unknown,27.95,-7.8333
Unknown,Unknown,32.3167,-4.0667
Unknown,Unknown,32.2667,-3.4667
Unknown,Unknown,21.6,-16.5
Unknown,Unknown,26.784,-12.8335
Unknown,Unknown,31.3682,-4.0168
Unknown,Unknown,30.3171,-4.9429
Unknown,Unknown,31.9833,-4.1867
Unknown,Unknown,31.975,-4.1667
Unknown,Unknown,31.9683,-4.1467
Unknown,Unknown,31.96,-4.1283
Unknown,Unknown,32.0217,-4.1383
Unknown,Unknown,32.0433,-4.1367
Unknown,Unknown,32.0283,-4.1583
Unknown,Unknown,32.0333,-4.1767
Unknown,Unknown,32.0367,-4.195
Unknown,Unknown,30.6667,-4.9833
Unknown,Unknown,23.6,-5.0
Unknown,Unknown,30.1333,-6.8833
Unknown,Unknown,31.1,-5.1833
Unknown,Unknown,30.4563,-5.4867
Unknown,Unknown,30.5167,-4.3
Unknown,Unknown,30.928,-4.8583
Unknown,Unknown,30.9715,-4.9498
Unknown,Unknown,24.6428,-14.6878
Unknown,Unknown,32.3717,-6.36
Unknown,Unknown,28.0025,-11.1316
Unknown,Unknown,26.0104,-10.3362
Unknown,Unknown,31.15,-4.25
Unknown,Unknown,29.8833,-5.5
Unknown,Unknown,30.2333,-5.8667
Unknown,Unknown,30.6,-5.05
Unknown,Unknown,31.0333,-4.0
Unknown,Unknown,30.3333,-5.75
Unknown,Unknown,30.55,-4.9667
Unknown,Unknown,32.3333,-3.5
Unknown,Unknown,30.6167,-4.1167
Unknown,Unknown,22.2,-13.15
Unknown,Unknown,22.8333,-6.1833
Unknown,Unknown,30.25,-4.4167
Unknown,Unknown,24.1333,-13.1667
Unknown,Unknown,22.9478,-13.3853
Unknown,Unknown,31.5667,-4.5167
Unknown,Unknown,24.7758,-14.5628
Unknown,Unknown,30.6358,-5.0883
Unknown,Unknown,31.7025,-4.9683
Unknown,Unknown,20.3467,-11.8338
Unknown,Unknown,26.56,-11.5555
Unknown,Unknown,26.4493,-11.6935
Unknown,Unknown,26.7667,-12.8167
Unknown,Unknown,29.4167,-5.2667
Unknown,Unknown,31.8333,-3.6667
Unknown,Unknown,31.4167,-4.1833
Unknown,Unknown,31.9667,-4.4167
Unknown,Unknown,30.3,-5.9167000000000005
Unknown,Unknown,27.3883,-9.0173
Unknown,Unknown,30.1927,-9.0367
Unknown,Unknown,30.4067,-5.8923000000000005
Unknown,Unknown,-39.0667,146.35
Unknown,Unknown,-29.4333,-50.9167
Unknown,Unknown,51.8833,71.25
Unknown,Unknown,55.0,82.9
Unknown,Unknown,27.5,-99.5
Unknown,Unknown,24.26,-102.1408
Unknown,Unknown,-27.8333,123.8667
Unknown,Unknown,-21.8667,120.1167
Unknown,Unknown,-31.0,132.0
Unknown,Unknown,36.2953,-105.0483
Unknown,Unknown,-30.6667,126.4
Unknown,Unknown,-30.45,126.6
Unknown,Unknown,-30.7833,126.45
Unknown,Unknown,-30.4912,126.4625
Unknown,Unknown,-30.46,126.3833
Unknown,Unknown,-30.4687,126.3913
Unknown,Unknown,-30.4908,126.3907
Unknown,Unknown,-30.8962,126.4482
Unknown,Unknown,-29.78,126.4567
Unknown,Unknown,-29.6283,126.3217
Unknown,Unknown,-29.7317,126.2383
Unknown,Unknown,-31.5833,127.7
Unknown,Unknown,42.3333,-113.7
Unknown,Unknown,38.95,-101.0167
Unknown,Unknown,34.2283,-103.3583
Unknown,Unknown,39.8,-100.5167
Unknown,Unknown,52.2667,9.1
Unknown,Unknown,32.8333,-116.0667
Unknown,Unknown,34.1323,-112.7023
Unknown,Unknown,49.3167,31.5167
Unknown,Unknown,31.7167,-102.4
Unknown,Unknown,46.5,30.7667
Unknown,Unknown,32.9122,-101.9187
Unknown,Unknown,41.1667,-101.6667
Unknown,Unknown,-21.9833,16.9333
Unknown,Unknown,26.6833,-80.8
Unknown,Unknown,33.5,-89.0
Unknown,Unknown,34.8596,-116.2211
Unknown,Unknown,-31.1667,127.75
Unknown,Unknown,-31.35,127.5167
Unknown,Unknown,-31.4528,127.8905
Unknown,Unknown,34.4667,-115.2333
Unknown,Unknown,-33.0,121.0
Unknown,Unknown,33.6725,-114.2917
Unknown,Unknown,41.2,-103.6833
Unknown,Unknown,34.1672,-102.1336
Unknown,Unknown,-30.75,131.1667
Unknown,Unknown,-30.9931,131.3325
Unknown,Unknown,-30.9862,131.3321
Unknown,Unknown,-30.6247,131.4706
Unknown,Unknown,-30.6536,131.4739
Unknown,Unknown,-30.657,131.4781
Unknown,Unknown,-30.6905,131.4735
Unknown,Unknown,-30.7581,131.448
Unknown,Unknown,-30.9338,131.3617
Unknown,Unknown,-30.9342,131.3611
Unknown,Unknown,-30.8934,131.39
Unknown,Unknown,-30.8928,131.3914
Unknown,Unknown,-30.8856,131.382
Unknown,Unknown,-30.8852,131.3801
Unknown,Unknown,-30.5384,131.2552
Unknown,Unknown,-30.5402,131.2551
Unknown,Unknown,-30.5448,131.2593
Unknown,Unknown,-30.9879,131.3407
Unknown,Unknown,-30.9804,131.3446
Unknown,Unknown,-30.5727,131.4809
Unknown,Unknown,63.1667,137.6667
Unknown,Unknown,-30.546,131.9705
Unknown,Unknown,49.9667,17.9
Unknown,Unknown,-32.1233,141.0797
Unknown,Unknown,-30.0,25.0
Unknown,Unknown,60.5833,25.5833
Unknown,Unknown,56.0,76.75
Unknown,Unknown,32.3717,-106.2583
Unknown,Unknown,39.6833,-121.6333
Unknown,Unknown,33.6333,-106.3833
Unknown,Unknown,44.0769,-88.5628
Unknown,Unknown,47.6333,-80.0833
Unknown,Unknown,58.5833,13.4333
Unknown,Unknown,-16.5,14.0
Unknown,Unknown,24.1833,-105.0333
Unknown,Unknown,38.5333,-99.05
Unknown,Unknown,35.1667,-105.9833
Unknown,Unknown,24.1667,0.0833
Unknown,Unknown,26.8,13.5833
Unknown,Unknown,28.2958,0.025
Unknown,Unknown,-75.8333,158.2
Unknown,Unknown,30.8,-4.1833
Unknown,Unknown,38.9667,-94.6667
Unknown,Unknown,40.9667,-102.4
Unknown,Unknown,40.7583,-102.375
Unknown,Unknown,37.4667,-118.0
Unknown,Unknown,40.1667,-99.6667
Unknown,Unknown,72.6833,143.5333
Unknown,Unknown,54.9,62.8
Unknown,Unknown,30.7333,-101.3
Unknown,Unknown,44.6125,18.4181
Unknown,Unknown,39.1667,-101.2833
Unknown,Unknown,-34.55,-58.4333
Unknown,Unknown,49.8667,46.6117
Unknown,Unknown,-14.3675,-43.0228
Unknown,Unknown,36.4665,-88.6028
Unknown,Unknown,36.5,-104.5
Unknown,Unknown,34.7146,-114.1914
Unknown,Unknown,34.9,-101.2167
Unknown,Unknown,-23.2,-70.4333
Unknown,Unknown,-23.1833,-70.4333
Unknown,Unknown,-24.1667,-69.8333
Unknown,Unknown,-23.1564,-70.4746
Unknown,Unknown,29.9,-112.6833
Unknown,Unknown,-84.5794,162.6263
Unknown,Unknown,-84.5911,162.2458
Unknown,Unknown,-84.5797,162.6209
Unknown,Unknown,-84.5917,162.2335
Unknown,Unknown,-84.6063,162.1226
Unknown,Unknown,-84.5991,162.1983
Unknown,Unknown,-84.5948,162.2403
Unknown,Unknown,-84.5709,162.0828
Unknown,Unknown,-84.5911,162.2482
Unknown,Unknown,-84.5795,162.615
Unknown,Unknown,-84.5924,162.2472
Unknown,Unknown,-84.5966,162.3104
Unknown,Unknown,-84.5978,162.206
Unknown,Unknown,-84.5933,162.3123
Unknown,Unknown,-84.6158,162.081
Unknown,Unknown,-84.5914,162.2485
Unknown,Unknown,-84.5915,162.2402
Unknown,Unknown,-84.578,162.0266
Unknown,Unknown,-84.5913,162.2419
Unknown,Unknown,-84.5794,162.6267
Unknown,Unknown,-84.591,162.2458
Unknown,Unknown,-84.6155,162.2285
Unknown,Unknown,-84.5914,162.2418
Unknown,Unknown,-84.5724,162.0664
Unknown,Unknown,-84.5914,162.2417
Unknown,Unknown,-84.591,162.2482
Unknown,Unknown,-84.5998,162.1933
Unknown,Unknown,-84.5805,162.5623
Unknown,Unknown,-84.5795,162.6276
Unknown,Unknown,-84.5736,162.0676
Unknown,Unknown,-84.5928,162.3374
Unknown,Unknown,-84.5923,162.2351
Unknown,Unknown,-84.5766,162.0846
Unknown,Unknown,-84.6155,162.0802
Unknown,Unknown,-84.5913,162.2431
Unknown,Unknown,-84.5777,162.0453
Unknown,Unknown,-84.5957,162.2172
Unknown,Unknown,-84.5794,162.61430000000001
Unknown,Unknown,-84.6012,162.1867
Unknown,Unknown,-84.6015,162.186
Unknown,Unknown,-84.5766,162.0836
Unknown,Unknown,-84.5777,162.0442
Unknown,Unknown,-84.6022,162.182
Unknown,Unknown,-84.5763,162.0556
Unknown,Unknown,-84.5794,162.6153
Unknown,Unknown,-84.6038,162.1631
Unknown,Unknown,-84.5735,162.4999
Unknown,Unknown,-84.5817,162.5401
Unknown,Unknown,-84.6037,162.1722
Unknown,Unknown,-84.5818,162.5385
Unknown,Unknown,-84.6056,162.1276
Unknown,Unknown,-84.5734,162.4996
Unknown,Unknown,-84.5904,162.249
Unknown,Unknown,-84.5791,162.0386
Unknown,Unknown,-84.5774,162.0222
Unknown,Unknown,-84.5734,162.5002
Unknown,Unknown,-84.5999,162.1874
Unknown,Unknown,-84.6129,162.0769
Unknown,Unknown,-84.5793,162.6145
Unknown,Unknown,-84.6062,162.1204
Unknown,Unknown,-84.6055,162.1272
Unknown,Unknown,-84.5914,162.2409
Unknown,Unknown,-84.6064,162.1131
Unknown,Unknown,-84.5992,162.1959
Unknown,Unknown,-84.6144,161.9446
Unknown,Unknown,-84.5922,162.2282
Unknown,Unknown,-84.6036,162.1672
Unknown,Unknown,-84.5653,162.0704
Unknown,Unknown,-84.5734,162.5001
Unknown,Unknown,-84.6055,162.1283
Unknown,Unknown,-84.6036,162.1696
Unknown,Unknown,-84.5763,162.078
Unknown,Unknown,-84.5999,162.1878
Unknown,Unknown,-84.5909,162.246
Unknown,Unknown,-84.606,162.1237
Unknown,Unknown,-84.5793,162.6138
Unknown,Unknown,-84.5771,162.0609
Unknown,Unknown,-84.5969,162.2114
Unknown,Unknown,-84.6004,162.185
Unknown,Unknown,-84.5992,162.196
Unknown,Unknown,-84.6058,162.1233
Unknown,Unknown,-84.6051,162.1329
Unknown,Unknown,-84.6112,161.949
Unknown,Unknown,-84.5992,162.1949
Unknown,Unknown,20.6333,-100.3833
Unknown,Unknown,-10.75,-39.2167
Unknown,Unknown,38.0833,-115.5333
Unknown,Unknown,-30.15,140.9833
Unknown,Unknown,23.143,49.5325
Unknown,Unknown,34.4457,-117.0108
Unknown,Unknown,-20.3667,130.1167
Unknown,Unknown,47.0,7.8333
Unknown,Unknown,32.4467,-111.3467
Unknown,Unknown,34.7678,-103.55
Unknown,Unknown,34.7833,-103.6667
Unknown,Unknown,51.8,79.9
Unknown,Unknown,21.3712,58.4071
Unknown,Unknown,21.3703,58.4079
Unknown,Unknown,21.3484,58.4079
Unknown,Unknown,21.3482,58.4079
Unknown,Unknown,21.2251,58.4116
Unknown,Unknown,21.179,58.4119
Unknown,Unknown,21.1746,58.4092
Unknown,Unknown,21.1683,58.3914
Unknown,Unknown,21.1366,58.3645
Unknown,Unknown,21.1383,58.3636
Unknown,Unknown,21.1582,58.4113
Unknown,Unknown,21.1674,58.4109
Unknown,Unknown,21.1574,58.4107
Unknown,Unknown,21.0598,58.4043
Unknown,Unknown,21.1728,58.4218
Unknown,Unknown,21.1664,58.4104
Unknown,Unknown,21.1584,58.3892
Unknown,Unknown,21.2119,58.3862
Unknown,Unknown,21.2127,58.3864
Unknown,Unknown,21.1273,58.4075
Unknown,Unknown,21.152,58.4139
Unknown,Unknown,21.4931,58.4644
Unknown,Unknown,21.376,58.4277
Unknown,Unknown,21.3763,58.4277
Unknown,Unknown,21.3589,58.4221
Unknown,Unknown,21.3104,58.4022
Unknown,Unknown,21.26,58.3915
Unknown,Unknown,21.1992,58.4127
Unknown,Unknown,21.2733,58.3965
Unknown,Unknown,21.338,58.4115
Unknown,Unknown,21.362,58.413
Unknown,Unknown,21.3623,58.4118
Unknown,Unknown,21.3686,58.3977
Unknown,Unknown,21.3729,58.4049
Unknown,Unknown,21.376,58.4121
Unknown,Unknown,21.3705,58.414
Unknown,Unknown,21.3716,58.4124
Unknown,Unknown,21.3711,58.4141
Unknown,Unknown,22.3414,58.534
Unknown,Unknown,22.1302,58.4407
Unknown,Unknown,22.0321,58.1969
Unknown,Unknown,22.0276,58.2105
Unknown,Unknown,21.3686,58.3955
Unknown,Unknown,21.3374,58.4024
Unknown,Unknown,20.2023,56.3667
Unknown,Unknown,20.2433,56.4517
Unknown,Unknown,20.2636,56.4641
Unknown,Unknown,20.2641,56.4631
Unknown,Unknown,20.037,56.2888
Unknown,Unknown,20.0542,56.3088
Unknown,Unknown,20.17,56.265
Unknown,Unknown,20.728,56.1159
Unknown,Unknown,20.0468,56.4835
Unknown,Unknown,20.4654,55.8625
Unknown,Unknown,20.5685,56.1022
Unknown,Unknown,20.0051,56.4119
Unknown,Unknown,20.0081,56.4148
Unknown,Unknown,20.0055,56.4163
Unknown,Unknown,20.0046,56.4212
Unknown,Unknown,20.6282,56.192
Unknown,Unknown,20.6297,56.1691
Unknown,Unknown,20.6205,56.1452
Unknown,Unknown,20.6322,56.0878
Unknown,Unknown,20.5857,56.0476
Unknown,Unknown,20.5841,55.8529
Unknown,Unknown,20.576999999999998,55.9477
Unknown,Unknown,20.5859,55.8725
Unknown,Unknown,20.5941,55.8359
Unknown,Unknown,20.5891,55.870400000000004
Unknown,Unknown,20.5797,55.8756
Unknown,Unknown,20.5628,55.889
Unknown,Unknown,20.5744,55.986
Unknown,Unknown,20.4579,55.9018
Unknown,Unknown,20.5569,55.8489
Unknown,Unknown,20.4757,55.7979
Unknown,Unknown,20.4749,55.8043
Unknown,Unknown,20.5319,56.049
Unknown,Unknown,20.5321,56.0496
Unknown,Unknown,20.5418,56.07
Unknown,Unknown,20.5451,56.0712
Unknown,Unknown,20.5698,56.1035
Unknown,Unknown,20.5625,56.0837
Unknown,Unknown,20.5608,56.0823
Unknown,Unknown,20.560200000000002,55.9726
Unknown,Unknown,20.5976,55.8682
Unknown,Unknown,20.5557,55.9213
Unknown,Unknown,20.5541,55.9218
Unknown,Unknown,20.5522,55.923
Unknown,Unknown,20.5501,55.9275
Unknown,Unknown,20.0181,56.4217
Unknown,Unknown,20.4739,55.9337
Unknown,Unknown,20.5654,56.1646
Unknown,Unknown,20.5958,56.1536
Unknown,Unknown,20.5967,56.153
Unknown,Unknown,20.5952,56.1551
Unknown,Unknown,20.7178,56.3561
Unknown,Unknown,20.7677,56.4151
Unknown,Unknown,20.018,56.418
Unknown,Unknown,20.5989,56.1497
Unknown,Unknown,20.5851,56.1473
Unknown,Unknown,20.5632,56.1947
Unknown,Unknown,20.8393,56.4153
Unknown,Unknown,20.3114,56.2253
Unknown,Unknown,20.3068,56.2474
Unknown,Unknown,20.0024,56.3847
Unknown,Unknown,20.0158,56.4779
Unknown,Unknown,20.0314,56.4559
Unknown,Unknown,20.0534,56.4661
Unknown,Unknown,20.0481,56.4832
Unknown,Unknown,20.0055,56.3815
Unknown,Unknown,20.0235,56.4638
Unknown,Unknown,20.0474,56.4866
Unknown,Unknown,20.0379,56.4741
Unknown,Unknown,20.0464,56.3307
Unknown,Unknown,20.2189,56.4617
Unknown,Unknown,20.0018,56.4922
Unknown,Unknown,20.0501,56.023
Unknown,Unknown,20.0135,56.407
Unknown,Unknown,20.2399,56.2292
Unknown,Unknown,20.7092,55.4288
Unknown,Unknown,20.0297,56.4332
Unknown,Unknown,20.008,56.399
Unknown,Unknown,20.5971,56.1509
Unknown,Unknown,20.5814,56.1299
Unknown,Unknown,20.5713,56.1269
Unknown,Unknown,20.5534,56.1268
Unknown,Unknown,20.5247,56.1215
Unknown,Unknown,20.5048,56.1285
Unknown,Unknown,20.5197,56.1235
Unknown,Unknown,20.5808,56.1029
Unknown,Unknown,20.5426,56.1068
Unknown,Unknown,20.5225,56.1177
Unknown,Unknown,20.6173,56.1395
Unknown,Unknown,20.6326,56.16
Unknown,Unknown,20.5966,56.2092
Unknown,Unknown,20.5709,56.3885
Unknown,Unknown,20.5781,56.3949
Unknown,Unknown,20.7878,56.4711
Unknown,Unknown,20.5195,55.801
Unknown,Unknown,20.5157,55.7903
Unknown,Unknown,20.5079,55.7755
Unknown,Unknown,20.4768,55.5279
Unknown,Unknown,20.4571,55.4914
Unknown,Unknown,20.5135,55.5274
Unknown,Unknown,20.5234,55.5307
Unknown,Unknown,20.5283,55.5298
Unknown,Unknown,20.598300000000002,55.524
Unknown,Unknown,20.6284,55.5312
Unknown,Unknown,20.6928,55.4922
Unknown,Unknown,20.6697,55.4281
Unknown,Unknown,20.6684,55.3401
Unknown,Unknown,20.6675,55.3171
Unknown,Unknown,20.6671,55.3157
Unknown,Unknown,20.6674,55.3159
Unknown,Unknown,20.6664,55.314
Unknown,Unknown,20.0373,56.2742
Unknown,Unknown,20.1447,56.2409
Unknown,Unknown,20.4472,56.1209
Unknown,Unknown,20.438,56.1028
Unknown,Unknown,20.4149,56.0794
Unknown,Unknown,20.4898,56.0363
Unknown,Unknown,20.5263,55.9059
Unknown,Unknown,20.4879,55.8205
Unknown,Unknown,20.7658,55.4359
Unknown,Unknown,20.7831,55.4433
Unknown,Unknown,20.7839,55.4479
Unknown,Unknown,20.7982,55.4715
Unknown,Unknown,20.7989,55.472
Unknown,Unknown,20.8016,55.4731
Unknown,Unknown,20.8018,55.4736
Unknown,Unknown,20.8949,55.5061
Unknown,Unknown,20.8933,55.4937
Unknown,Unknown,20.8934,55.4936
Unknown,Unknown,20.8819,55.4345
Unknown,Unknown,20.8728,55.4277
Unknown,Unknown,20.8847,55.421
Unknown,Unknown,20.919,55.4119
Unknown,Unknown,20.7991,55.4247
Unknown,Unknown,20.1186,56.2943
Unknown,Unknown,20.2604,56.4901
Unknown,Unknown,20.4063,56.4753
Unknown,Unknown,20.4136,56.4782
Unknown,Unknown,20.4209,56.4999
Unknown,Unknown,20.0012,56.3659
Unknown,Unknown,20.0792,56.3332
Unknown,Unknown,20.0915,56.3575
Unknown,Unknown,20.8042,55.4489
Unknown,Unknown,20.8023,55.4439
Unknown,Unknown,20.7827,55.4267
Unknown,Unknown,20.801,55.4305
Unknown,Unknown,20.8085,55.4543
Unknown,Unknown,20.814,55.4618
Unknown,Unknown,20.8026,55.4668
Unknown,Unknown,20.7988,55.4621
Unknown,Unknown,20.7932,55.4649
Unknown,Unknown,20.7872,55.4547
Unknown,Unknown,20.7603,55.4333
Unknown,Unknown,20.4952,55.5244
Unknown,Unknown,20.4702,55.5262
Unknown,Unknown,20.4739,55.5179
Unknown,Unknown,20.4948,55.5363
Unknown,Unknown,20.4941,55.559
Unknown,Unknown,20.4377,55.8837
Unknown,Unknown,20.3861,55.7903
Unknown,Unknown,20.3843,55.7013
Unknown,Unknown,20.3833,55.7036
Unknown,Unknown,20.3837,55.7042
Unknown,Unknown,20.3609,55.6722
Unknown,Unknown,20.3178,55.594
Unknown,Unknown,20.3409,55.5512
Unknown,Unknown,20.4215,55.563
Unknown,Unknown,20.4318,55.5332
Unknown,Unknown,20.4492,55.5737
Unknown,Unknown,20.4545,55.582300000000004
Unknown,Unknown,20.476,55.5943
Unknown,Unknown,20.4814,55.5951
Unknown,Unknown,20.5051,55.7614
Unknown,Unknown,20.5058,55.8318
Unknown,Unknown,20.5089,55.836
Unknown,Unknown,20.5111,55.8379
Unknown,Unknown,20.5211,55.8526
Unknown,Unknown,20.5194,55.8529
Unknown,Unknown,20.5102,55.8357
Unknown,Unknown,20.5121,55.8362
Unknown,Unknown,20.5063,55.8251
Unknown,Unknown,20.5042,55.8291
Unknown,Unknown,20.506,55.8284
Unknown,Unknown,20.508,55.8271
Unknown,Unknown,20.5002,55.8343
Unknown,Unknown,20.4949,55.8511
Unknown,Unknown,20.5252,55.9686
Unknown,Unknown,20.5463,56.0136
Unknown,Unknown,20.5726,56.055
Unknown,Unknown,20.576,56.0505
Unknown,Unknown,20.588,56.1226
Unknown,Unknown,20.5681,56.2814
Unknown,Unknown,20.1308,56.2763
Unknown,Unknown,20.1179,56.3945
Unknown,Unknown,20.0049,56.4047
Unknown,Unknown,20.0547,56.4619
Unknown,Unknown,20.0587,56.4649
Unknown,Unknown,20.016,55.6151
Unknown,Unknown,20.0131,55.619
Unknown,Unknown,20.0512,55.6306
Unknown,Unknown,20.0949,55.6932
Unknown,Unknown,20.0944,55.6862
Unknown,Unknown,20.145,55.7094
Unknown,Unknown,20.146,55.7094
Unknown,Unknown,20.1472,55.7096
Unknown,Unknown,20.1469,55.7092
Unknown,Unknown,20.1469,55.7091
Unknown,Unknown,20.1465,55.7091
Unknown,Unknown,20.1467,55.7097
Unknown,Unknown,20.1512,55.7092
Unknown,Unknown,20.1919,55.6796
Unknown,Unknown,20.1876,55.6676
